"ID","ReputationIndex","ReputationRaceMask_1","ReputationRaceMask_2","ReputationRaceMask_3","ReputationRaceMask_4","ReputationClassMask_1","ReputationClassMask_2","ReputationClassMask_3","ReputationClassMask_4","ReputationBase_1","ReputationBase_2","ReputationBase_3","ReputationBase_4","ReputationFlags_1","ReputationFlags_2","ReputationFlags_3","ReputationFlags_4","ParentFactionID","ParentFactionMod_1","ParentFactionMod_2","ParentFactionCap_1","ParentFactionCap_2","Name_Lang_enUS","Name_Lang_enGB","Name_Lang_koKR","Name_Lang_frFR","Name_Lang_deDE","Name_Lang_enCN","Name_Lang_zhCN","Name_Lang_enTW","Name_Lang_zhTW","Name_Lang_esES","Name_Lang_esMX","Name_Lang_ruRU","Name_Lang_ptPT","Name_Lang_ptBR","Name_Lang_itIT","Name_Lang_Unk","Name_Lang_Mask","Description_Lang_enUS","Description_Lang_enGB","Description_Lang_koKR","Description_Lang_frFR","Description_Lang_deDE","Description_Lang_enCN","Description_Lang_zhCN","Description_Lang_enTW","Description_Lang_zhTW","Description_Lang_esES","Description_Lang_esMX","Description_Lang_ruRU","Description_Lang_ptPT","Description_Lang_ptBR","Description_Lang_itIT","Description_Lang_Unk","Description_Lang_Mask"
"1053","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Westguard","서부경비대","Garde de l'ouest","Westwacht","Westguard","","Guardia Oeste","Guardia Oeste","Западная Стража","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1054","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Spotted Gryphon","점박이 그리핀","Griffon tacheté","Gefleckter Greif","Spotted Gryphon","","Grifo moteado","Grifo moteado","Пятнистый грифон","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1055","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Tamed Plaguehound","길들인 역병사냥개","Chien pestiféré apprivoisé","Gezähmter Seuchenhun","Tamed Plaguehound","","Can de peste domesticado","Can de peste domesticado","Прирученный чумной пес","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1056","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Vrykul (Ancient Spirit 1)","브리쿨","Vrykul (esprit ancien 1)","Vrykul (Uralter Geis","Vrykul (Ancient Spir","","Vrykul (espíritu antiguo 1)","Vrykul (espíritu antiguo 1)","Врайкул (Древний Дух 1)","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1057","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Vrykul (Ancient Siprit 2)","브리쿨","Vrykul (esprit ancien 2)","Vrykul (Uralter Geis","Vrykul (Ancient Sipr","","Vrykul (espíritu antiguo 2)","Vrykul (espíritu antiguo 2)","Врайкул (Древний Дух 2)","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1058","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Vrykul (Ancient Siprit 3)","브리쿨","Vrykul (esprit ancien 3)","Vrykul (Uralter Geis","Vrykul (Ancient Sipr","","Vrykul (espíritu antiguo 3)","Vrykul (espíritu antiguo 3)","Врайкул (Древний Дух 3)","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1059","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","CTF - Flag - Alliance","깃발 회수 - 깃발 - 얼라이언스","JdD - Drapeau - Alliance","CTF - Flagge - Allia","CTF - Flag - Allianc","","CLB - Bandera - Alianza","CLB - Bandera - Alianza","Захват флага: Альянс","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1060","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Test","Test용","Test","Test","Test","","Test","Test","TEST","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1061","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","vrykul","브리쿨","vrykul","Vrykul","维库人","","vrykul","vrykul","Врайкул","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1062","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Vrykul Gladiator","브리쿨 검투사","Gladiateur vrykul","Gladiator der Vrykul","维库角斗士","","Gladiador vrykul","Gladiador vrykul","Врайкул-гладиатор","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1063","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Valgarde Combatant","발가드 전투원","Combattant de Valgarde","Kämpfer von Valgarde","Valgarde Combatant","","Combatiente de Valgarde","Combatiente de Valgarde","Валгардский боец","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1064","76","690","1101","0","0","0","0","0","0","0","-42000","0","0","16","6","0","0","1052","0.5","0.5","7","7","The Taunka","타운카","Les Taunkas","Die Taunka","牦牛人","","Los taunka","Los taunka","Таунка","","","","","","","","16712190","These hardy people are cousins of the Tauren and have become valuable scouts for the armies of the Horde as they march northward.","타우렌의 친척이기도 한 이 튼튼한 부족은 북쪽으로 진군하는 호드 군대에 귀중한 수색대로 활약하고 있습니다.","Ce peuple robuste est apparenté aux taurens. Il fournit d'inestimables éclaireurs aux armées de la Horde, dans sa marche vers le nord.","Bei diesem zähen Volk handelt ","这些坚强的牦牛人是牛头人的同类，在部落远征诺森德的战役中，他","","Este recio pueblo está emparentado con los tauren y se ha convertido en la cuna de los valiosos exploradores de los ejércitos de la Horda a medida que esta avanza.","Este recio pueblo está emparentado con los tauren y se ha convertido en la cuna de los valiosos exploradores de los ejércitos de la Horda a medida que esta avanza.","Эти выносливые родственники тауренов стали бесценными разведчиками для армий Орды, направляющихся на север.","","","","","","","","16712190"
"1065","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Monster, Zone Force Reaction 1","몬스터","Monstre, Zone Force Réaction 1","Monster, Zone Force ","Monster, Zone Force ","","Monster, Reacción de fuerza de zona 1","Monster, Reacción de fuerza de zona 1","Монстр, силовая реакция 1","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1066","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Monster, Zone Force Reaction 2","몬스터","Monstre, Zone Force Réaction 2","Monster, Zone Force ","Monster, Zone Force ","","Monster, Reacción de fuerza de zona 2","Monster, Reacción de fuerza de zona 2","Монстр, силовая реакция 2","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1067","77","690","1101","0","0","0","0","0","0","0","-42000","0","0","16","0","0","0","1052","0.5","0.5","7","7","The Hand of Vengeance","복수의 대리인","La Main de la vengeance","Die Hand der Rache","复仇之手","","La Mano de la Venganza","La Mano de la Venganza","Карающая Длань","","","","","","","","16712190","The Forsaken tasked by Sylvanas Windrunner with enacting Undercity's vengeance against Arthas by delivering the latest strain of their deadly Plague.","아서스에 대한 언더시티의 복수심의 상징인 이들은 실바나스 윈드러너의 명령에 따라 최근까지 연구하고 있었던 죽음의 역병을 가져왔습니다.","Sylvanas Coursevent a chargé ces Réprouvés de venger Fossoyeuse en infligeant la dernière mutation de leur peste mortelle à Arthas.","Eine Gruppe der Verlassenen, d","这支由希尔瓦娜斯·风行者派遣的被遗忘者势力想要在诺森德散播他","","Sylvanas Brisaveloz ha encomiado a los Renegados la tarea de vengarse de Arthas en nombre de Entrañas utilizando su mortífera peste.","Sylvanas Brisaveloz ha encomiado a los Renegados la tarea de vengarse de Arthas en nombre de Entrañas utilizando su mortífera peste.","Отрекшиеся, откомандированные Сильваной Ветрокрылой для отмщения Артасу с помощью новейшего вида смертельной чумы.","","","","","","","","16712190"
"1068","78","1101","690","0","0","0","0","0","0","0","-42000","0","0","16","6","0","0","1037","0.5","0.5","7","7","Explorers' League","탐험가 연맹","Ligue des explorateurs","Forscherliga","探险者协会","","Liga de Expedicionarios","Liga de Expedicionarios","Лига исследователей","","","","","","","","16712190","This organization seeks to find the origin of the dwarven race by collecting Titan artifacts.  Their most recent research has led them to various archeological sites in Northrend.","이들은 드워프 종족의 기원을 밝혀내고자 티탄의 유물을 수집하고 있습니다. 최근 노스렌드로 건너와 다양한 고고학 유적에 대한 조사를 시작했습니다.","Cette organisation cherche à découvrir les origines de la race des nains en rassemblant les reliques des titans. Leurs recherches les plus récentes les ont conduit à explorer différents sites archéologiques du Norfendre.","Diese Organisation strebt dana","这个组织致力于通过发掘泰坦遗留下来的古器追寻矮人种族的起源。","","Esta organización busca el origen de la raza de los enanos reuniendo artefactos de los titanes. Su investigación más reciente les ha llevado hasta varias excavaciones arqueológicas en Rasganorte.","Esta organización busca el origen de la raza de los enanos reuniendo artefactos de los titanes. Su investigación más reciente les ha llevado hasta varias excavaciones arqueológicas en Rasganorte.","Эта организация стремится пролить свет на происхождение расы дворфов, собирая реликвии Титанов. Результаты последних научных исследований побудили их заняться раскопками в Нордсколе.","","","","","","","","16712190"
"1069","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Ram Racing Powerup DND","산양 경주","Course de béliers - Chauffe DND","Widderrennen, Poweru","Ram Racing Powerup D","","Ram Racing Powerup DND","Ram Racing Powerup DND","Скачки на баранах: бонус DND","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1070","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Ram Racing Trap DND","산양 경주","Course de béliers - Piège DND","Widderrennen, Falle","Ram Racing Trap DND","","Ram Racing Trap DND","Ram Racing Trap DND","Скачки на баранах: ловушка DND","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1071","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Craig's Squirrels","크레이그의 다람쥐","Les indomptables Écureuils de la Justice de Craig","Craigs Eichhörnchen","Craig's Squirrels","","Ardillas de Craig","Ardillas de Craig","Белочки Крейга","","","","","","","","16712190","A test faction.","시험용 평판","Faction de test.","Eine Testfraktion","A test faction.","","A test faction.","A test faction.","Тестовая фракция","","","","","","","","16712190"
"1072","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","REUSE","재사용","RÉUTILISER","REUSE","REUSE","","REUSE","REUSE","REUSE","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1073","79","1791","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","1097","0","0","5","5","The Kalu'ak","칼루아크","Les Kalu'aks","Die Kalu'ak","卡鲁亚克","","Los Kalu'ak","Los Kalu'ak","Калу'ак","","","","","","","","16712190","The tuskarr are a tough but peaceful people who derive their livelihood from fishing and whaling.  Their settlements have recently come under fierce attack and welcome any allies who would come to their aid.","투스카르는 낚시와 고래잡이로 생계를 꾸려 나가는 강인하지만 온순한 종족입니다. 최근 마을을 침략한 강력한 위협에 맞서고 있는 투스카르는 자신들을 도와줄 동맹을 찾고 있습니다.","Les roharts sont un peuple endurant mais pacifique, qui vit de la pêche et de la chasse à la baleine. Leurs villages ont récemment été violemment attaqués, et ils accueillent volontiers tous les alliés qui leur viennent en aide.","Die Tuskarr sind ein zähes, je","海象人是坚韧而和平的种族，通过捕鲸和捕鱼谋生。他们的家园最近","","Los colmillarr son una gente dura, pero pacífica que basan su sustento en la pesca y la caza de ballenas. Últimamente sus asentamientos han sufrido unos ataques feroces y dan la bienvenida a cualquier aliado que quiera ayudarles.","Los colmillarr son una gente dura, pero pacífica que basan su sustento en la pesca y la caza de ballenas. Últimamente sus asentamientos han sufrido unos ataques feroces y dan la bienvenida a cualquier aliado que quiera ayudarles.","Клыкарры – суровый, но мирный народ, который существует за счет рыбалки и охоты на китов. Недавно их поселения подверглись ожесточенным нападениям, поэтому клыкарры рады любым союзникам, предлагающим помощь.","","","","","","","","16712190"
"1074","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Holiday - Water Barrel","축제 - 물통","Fête - Tonneau d'eau","Festtag - Wasserfass","Holiday - Water Barr","","Fiesta - Barrica de agua","Fiesta - Barrica de agua","Праздник: бочка с водой","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1075","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Holiday - Generic","축제 - 일반","Fête - Générique","Festtag - Allgemein","Holiday - Generic","","Fiesta - Genérico","Fiesta - Genérico","Праздник: стандартный","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1076","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Iron Dwarves","무쇠 드워프","Nains de fer","Eisenzwerge","铁矮人","","Enanos de Hierro","Enanos de Hierro","Железные дворфы","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1077","80","32767","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","936","0","0","5","5","Shattered Sun Offensive","무너진 태양 공격대","Opération Soleil brisé","Offensive der Zersch","破碎残阳","","Ofensiva Sol Devastado","Ofensiva Sol Devastado","Армия Расколотого Солнца","","","","","","","","16712190","Shattrath City's final push against Prince Kael'thas' operations in the Sunwell.","태양샘에서 벌이는 왕자 캘타스의 만행에 맞서는 샤트라스의 마지막 공격대입니다.","Dernière phase de la campagne de Shattrath visant à contrer les agissements du prince Kael'thas au Puits de soleil.","Shattraths letzte Offensive ge","沙塔斯城的精锐部队，目标是向太阳之井的凯尔萨斯王子发动最终的","","El último intento de la Ciudad de Shattrath contra las operaciones del príncipe Kael'thas en La Fuente del Sol.","El último intento de la Ciudad de Shattrath contra las operaciones del príncipe Kael'thas en La Fuente del Sol.","Последняя и решительная попытка Шаттрата отогнать принца Кель'таса от Солнечного Колодца.","","","","","","","","16712190"
"1078","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Fighting Vanity Pet","전투용 소환수","Mascotte de combat","Kampfbegleiter","战斗宠物","","Mascota de vanidad combativa","Mascota de vanidad combativa","Страж-спутник","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1079","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Murloc, Winterfin","겨울지느러미 멀록","Murloc, Aileron-d'hiver","Murloc, Winterflosse","冬鳞鱼人","","Múrloc, Aleta Invernal","Múrloc, Aleta Invernal","Мурлок, Зимний Плавник","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1080","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Friendly, Force Reaction","Friendly, Force Reaction","Bienveillant, Force de réaction","Friendly, Force Reac","Friendly, Force Reac","","Aliado, forzar reacción","Aliado, forzar reacción","Союзник, силовая реакция","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1081","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Object, Force Reaction","Object, Force Reaction","Objet, Force de réaction","Object, Force Reacti","Object, Force Reacti","","Objeto, Reacción de fuerza","Objeto, Reacción de fuerza","Object, Force Reaction","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1082","82","1101","690","0","0","0","0","0","0","0","-42000","0","0","4","2","0","0","0","1","1","5","5","REUSE","재사용","RÉUTILISER","REUSE","REUSE","","REUSE","REUSE","REUSE","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1083","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","REUSE","재사용","REUTILISER","REUSE","REUSE","","REUSE","REUSE","REUSE","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1084","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Vrykul, Sea","브리쿨 바다","Vrykul, marin","Vrykul, Meer","Vrykul, Sea","","Vrykul, mar","Vrykul, mar","Врайкул: Морской","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1085","81","1101","690","0","0","0","0","0","0","-42000","0","0","0","6","16","0","0","1052","0.5","0.5","7","7","Warsong Offensive","전쟁노래 공격대","Offensive chanteguerre","Kriegshymnenoffensiv","战歌远征军","","Ofensiva Grito de Guerra","Ofensiva Grito de Guerra","Армия Песни Войны","","","","","","","","16712190","Garrosh Hellscream commands the Horde's main expeditionary forces as they make their way into Northrend to face Arthas and the armies of the Scourge.","가로쉬 헬스크림이 이끄는 호드의 노스렌드 원정대는 아서스와 스컬지의 군대에 맞서고 있습니다.","Garrosh Hurlenfer commande les forces expéditionnaires de la Horde, alors qu'elles avancent en Norfendre pour affronter Arthas et les armées du Fléau.","Garrosh Höllschrei ist Befehls","部落的主力部队由加尔鲁什·地狱咆哮率领，向盘踞在诺森德的阿尔","","Garrosh Grito Infernal lidera las principales fuerzas expedicionarias de la Horda a medida que avanzan hacia Rasganorte para enfrentarse a Arthas y a los ejércitos de la Plaga.","Garrosh Grito Infernal lidera las principales fuerzas expedicionarias de la Horda a medida que avanzan hacia Rasganorte para enfrentarse a Arthas y a los ejércitos de la Plaga.","Гаррош Адский Крик командует экспедиционными войсками Орды, прибывающими в Нордскол для встречи с Артасом и бесчисленными армиями Плети.","","","","","","","","16712190"
"1086","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Poacher","밀렵꾼","Braconnier","Wilderer","Poacher","","Cazador furtivo","Cazador furtivo","Браконьер","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1087","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Holiday Monster","축제 몬스터","Monstre des fêtes","Feiertagsmonster","节日怪物","","Monstruo de Fiesta","Monstruo de Fiesta","Праздничное чудовище","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1088","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Furbolg, Redfang","붉은송곳니 펄볼그","Furbolg, Rougecroc","Furbolg, Rotfänge","Furbolg, Redfang","","Fúrbolg, Colmillorrojo","Fúrbolg, Colmillorrojo","Фурболг: Красный Клык","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1089","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Furbolg, Frostpaw","펄볼그, 서리발톱일족","Furbolg, Givrepatte","Furbolg, Frostpfoten","Furbolg, Frostpaw","","Fúrbolg, Pataescarcha","Fúrbolg, Pataescarcha","Фурболг: Ледяная Лапа","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1090","84","1229","690","1101","690","1407","1407","128","128","0","0","3000","3000","16","16","16","16","1097","0","0","5","5","Kirin Tor","키린 토","Kirin Tor","Kirin Tor","肯瑞托","","Kirin Tor","Kirin Tor","Кирин-Тор","","","","","","","","16712190","The mages and archmages running the city of Dalaran.  Faced with the rising threats of the Blue Dragonflight and the Scourge, they've transported their city to the heart of Northrend.","달라란의 마법사와 대마법사들은 점점 고조되는 푸른용군단과 스컬지의 위협에 맞서 자신들의 도시를 노스렌드의 중심부로 이동시켰습니다.","Les mages et les archimages qui gouvernent la cité de Dalaran. Devant les menaces croissantes du vol draconique bleu et du Fléau, ils ont transporté leur cité au cœur du Norfendre.","Die Magier und Erzmagier, welc","统治达拉然的法师和大法师们。由于蓝龙军团和亡灵天灾造成的威胁","","Los magos y archimagos que gobiernan la ciudad de Dalaran. Enfrentados a las crecientes amenazas del Vuelo Azul y la Plaga, ahora han mudado su ciudad al corazón de Rasganorte.","Los magos y archimagos que gobiernan la ciudad de Dalaran. Enfrentados a las crecientes amenazas del Vuelo Azul y la Plaga, ahora han mudado su ciudad al corazón de Rasganorte.","Верховные и простые маги, управляющие Далараном. В свете появления новых опасностей со стороны рода синих драконов и Плети они переместили свой город в сердце Нордскола.","","","","","","","","16712190"
"1091","83","1791","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","1097","0","0","5","5","The Wyrmrest Accord","고룡쉼터 사원 용군단","L'Accord du Repos du ver","Der Wyrmruhpakt","龙眠联军","","El Acuerdo del Reposo del Dragón","El Acuerdo del Reposo del Dragón","Драконий союз","","","","","","","","16712190","With the Blue Dragonflight's violent upheaval against all mortal users of magic, the remaining dragonflights have banded under the leadership of the Red Dragonflight to combat their wayward kin.","푸른용군단이 마법의 힘을 사용하는 모든 필멸의 존재에 맞서 격변을 일으키자 다른 용군단들은 붉은용군단의 지도 아래 엇나간 동료 용군단과 싸움을 시작했습니다.","Avec le soulèvement violent du vol draconique bleu contre tous les utilisateurs mortels de la magie, les vols draconiques restants se sont regroupés sous la bannière du vol draconique rouge, pour combattre leurs frères égarés.","Angesichts der Aggression des ","由于蓝龙军团粗暴地干涉凡人种族使用魔法的权利，其余的龙族不得","","Con el violento levantamiento del Vuelo Azul contra todos los usuarios de magia mortales, los vuelos restantes se han unido bajo el liderazgo del Vuelo Rojo para combatir a sus parientes díscolos.","Con el violento levantamiento del Vuelo Azul contra todos los usuarios de magia mortales, los vuelos restantes se han unido bajo el liderazgo del Vuelo Rojo para combatir a sus parientes díscolos.","Яростное неприятие родом синих драконов всех смертных, использующих магию, заставило другие роды объединиться под крылом красных драконов для борьбы со своими заблудшими собратьями.","","","","","","","","16712190"
"1092","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Azjol-Nerub","아졸네룹","Azjol-Nérub","Azjol-Nerub","艾卓-尼鲁布","","Azjol-Nerub","Azjol-Nerub","Азжол-Неруб","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1093","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","REUSE","재사용","RÉUTILISER","REUSE","REUSE","","REUSE","REUSE","REUSE","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1094","90","1101","690","0","0","0","0","0","0","0","-42000","0","0","16","6","0","0","1037","0.5","0.5","7","7","The Silver Covenant","은빛 서약단","Le Concordat argenté","Der Silberbund","银色盟约","","El Pacto de Plata","El Pacto de Plata","Серебряный союз","","","","","","","","16712190","A militant core of high elves that rejects the admission of blood elves into the Kirin Tor.  They've united under the banner of Vereesa Windrunner and joined the Alliance forces in Northrend.","블러드 엘프의 키린 토 합류를 거부한 하이 엘프의 군사 조직으로 베리사 윈드러너의 지도 아래 연합하여 노스렌드에서 얼라이언스 군대와 손을 잡았습니다.","Un groupe militant de hauts-elfes qui refuse l'admission d'elfes de sang au Kirin Tor. Ils se sont unis sous la bannière de Vereesa Coursevent et ont rejoint les forces de l'Alliance dans le Norfendre.","Ein militanter Kern von Hochel","这支高等精灵中的精锐部队拒绝让血精灵进入肯瑞托。他们联合在温","","Un núcleo de elfos nobles militantes que rechazan la admisión de los elfos de sangre en el Kirin Tor. Se han juntado bajo el estandarte de Vereesa Brisaveloz y se han unido a las fuerzas de la Alianza en Rasganorte.","Un núcleo de elfos nobles militantes que rechazan la admisión de los elfos de sangre en el Kirin Tor. Se han juntado bajo el estandarte de Vereesa Brisaveloz y se han unido a las fuerzas de la Alianza en Rasganorte.","Военная верхушка высших эльфов, не согласившаяся с принятием эльфов крови в Кирин-Тор. Возглавляемые Верисой Ветрокрылой, они присоединились к силам Альянса в Нордсколе.","","","","","","","","16712190"
"1095","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Grizzly Hills Trapper","회색 구릉지 덫사냥꾼","Trappeurs des Grisonnes","Trapper der Grizzlyh","Grizzly Hills Trappe","","Trampero de las Colinas Pardas","Trampero de las Colinas Pardas","Зверолов из Седых холмов","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1096","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","REUSE","재사용","RÉUTILISER","REUSE","REUSE","","REUSE","REUSE","REUSE","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1097","89","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","5","5","Wrath of the Lich King","리치 왕의 분노","Wrath of the Lich King","Wrath of the Lich Ki","巫妖王之怒","","Wrath of the Lich King","Wrath of the Lich King","Wrath of the Lich King","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1098","91","0","0","0","0","32","1503","0","0","3200","0","0","0","16","16","0","0","1097","1","1","5","5","Knights of the Ebon Blade","칠흑의 기사단","Chevaliers de la Lame d'ébène","Ritter der Schwarzen","黑锋骑士团","","Caballeros de la Espada de Ébano","Caballeros de la Espada de Ébano","Рыцари Черного Клинка","","","","","","","","16712190","Freed from the grasp of the Lich King, his former Death Knights have regrouped against him under the banner of Highlord Darion Mograine.","리치 왕의 마수에서 해방된 죽음의 기사들은 대영주 다리온 모그레인의 깃발 아래 뭉쳐 리치 왕에 맞서고 있습니다.","Libérés de l'emprise du roi-liche, ses anciens chevaliers de la mort se sont regroupés pour l'affronter sous la bannière du généralissime Darion Mograine.","Frei von der Knechtschaft durc","在脱离了巫妖王的控制之后，这些曾经效命于他的死亡骑士联合起来","","Liberados del control del Rey Exánime, sus otrora caballeros de la Muerte se han reagrupado contra él bajo el estandarte del alto señor Darion Mograine.","Liberados del control del Rey Exánime, sus otrora caballeros de la Muerte se han reagrupado contra él bajo el estandarte del alto señor Darion Mograine.","Оставив службу у Короля-лича, часть рыцарей смерти объединилась против своего бывшего хозяина под предводительством верховного лорда Дариона Могрейна.","","","","","","","","16712190"
"1099","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Wrathgate Scourge","분노의 관문 스컬지","Portail du Courroux du Fléau","Geißel an der Pforte","Wrathgate Scourge","","Puerta de Cólera Plaga","Puerta de Cólera Plaga","Врата Гнева (Плеть)","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1100","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Wrathgate Alliance","분노의 관문 얼라이언스","Portail du Courroux de l'Alliance","Allianz an der Pfort","Wrathgate Alliance","","Puerta de Cólera Alianza","Puerta de Cólera Alianza","Врата Гнева (Альянс)","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1101","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Wrathgate Horde","분노의 관문 호드","Portail du Courroux de la Horde","Horde an der Pforte ","Wrathgate Horde","","Puerta de Cólera Horda","Puerta de Cólera Horda","Врата Гнева (Орда)","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1102","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","CTF - Flag - Horde","깃발 회수 - 깃발 - 호드","JdD - Drapeau - Horde","CTF - Flagge - Horde","CTF - Flag - Horde","","CLB - Bandera - Horda","CLB - Bandera - Horda","Захват флага: Орда","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"1103","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","CTF - Flag - Neutral","깃발 회수 - 깃발 - 중립","JdD - Drapeau - Neutre","CTF - Flagge - Neutr","CTF - Flag - Neutral","","CLB - Bandera - Neutral","CLB - Bandera - Neutral","Захват флага: Нейтральная сторона","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
